ShortUniqueID, PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,TempT1,T1RelayState,T2SP,T2inT,TempT2,T2RelayState,T3SP,T3inT,TempT3,T3RelayState,T4SP,T4inT,TempT4,T4RelayState,
01010,UM_Apal_Jun2022,2022_6_8,624796,8,17,47,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,630267,8,17,47,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,635741,8,17,47,30.00,70.10,85.00,CHL,30.00,30.25,30.25,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,641215,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,HTR,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,646687,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,652158,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,657632,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,663106,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,668579,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,674051,8,17,47,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,679534,8,18,50,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,687137,8,18,50,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,692611,8,18,50,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.12,30.12,HTR,
01010,UM_Apal_Jun2022,2022_6_8,698081,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,HTR,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,703556,8,18,50,30.00,70.10,85.00,CHL,30.00,30.19,30.19,CHL,30.00,30.31,30.31,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,709027,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,HTR,30.00,30.25,30.25,HTR,30.00,30.12,30.12,HTR,
01010,UM_Apal_Jun2022,2022_6_8,714498,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,719969,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.12,30.12,HTR,
01010,UM_Apal_Jun2022,2022_6_8,725444,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,730915,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,736389,8,18,50,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,741860,8,19,52,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,749469,8,19,52,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.12,30.12,CHL,
01010,UM_Apal_Jun2022,2022_6_8,754941,8,19,52,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,760413,8,19,52,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,765894,8,19,52,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.19,30.19,CHL,
01010,UM_Apal_Jun2022,2022_6_8,771367,8,19,52,30.00,70.10,85.00,CHL,30.00,30.12,30.12,CHL,30.00,30.25,30.25,CHL,30.00,30.19,30.19,CHL,
